"idroche","nom","x","y","z"
"11_1_7B",NA,7.44291259855915,44.0706043307676,"2368,02"
"11_1_7C",NA,7.44300673373886,44.0705613999704,"2370,13"
"11_1_7D",NA,7.4430638599028,44.0705363603028,"2372,38"
"11_1_7E",NA,7.44314255716503,44.0705093053003,"2374,96"
"11_1_7F",NA,7.44315780643773,44.0703766749655,"2372,37"
"11_1_8@a",NA,7.4429982444666,44.0703935413621,"2365,01"
"11_1_8A",NA,7.44303573968123,44.0703513180007,"2365,39"
"11_1_8B",NA,7.44308296142835,44.0702429585068,"2363,46"
"11_1_8Bbis",NA,7.44310322398648,44.0703225895804,"2368,38"
"11_1_9",NA,7.44310007876649,44.0701733203444,"2357,98"
"11_1_9@a",NA,7.44281763548272,44.070036817801,"2339,55"
"11_1_9@b",NA,7.44288350965259,44.0700362425643,"2340"
"11_2_1",NA,7.44289571236643,44.0730981354367,"2370,73"
"11_2_1@a",NA,7.44298342476332,44.0731783213606,"2380,99"
"11_2_1@b",NA,7.44170698303763,44.0734922124045,"2357,97"
"11_2_1@c",NA,7.44156193629465,44.0736819980557,"2359,66"
"11_2_1@d",NA,7.44203525733379,44.0731199857383,"2351,77"
"11_2_1@e",NA,7.44172434564026,44.0734547963961,"2357,32"
"11_2_2",NA,7.44293096684192,44.0733373965225,"2380,43"
"11_2_2@a",NA,7.44307760564983,44.0733925703834,"2387,83"
"11_2_2@b",NA,7.44344563311796,44.0737905604473,"2409,49"
"11_2_3",NA,7.44420746587326,44.0738475520421,"2451,14"
"11_2_31",NA,7.44372722114665,44.0722617722336,"2432,77"
"11_2_33",NA,7.44372093104029,44.0723101478122,"2435,9"
"11_2_34",NA,7.44365939009112,44.0722863446873,"2434,95"
"11_2_35",NA,7.44361752362402,44.0723081222995,"2436,31"
"11_2_3@a",NA,7.44378419090192,44.0723399583117,"2434,48"
"11_2_4@a",NA,7.44403285528715,44.0724746511202,"2447,44"
"11_2_4@b",NA,7.4437262182136,44.0726530768874,"2440"
"11_2_4B",NA,7.44391565005999,44.0724400928527,"2443,71"
"11_2_4D",NA,7.44360982396486,44.0722983125676,"2435,52"
"11_3_1",NA,7.44518977297531,44.0755090190489,"2538,93"
"11_3_1@a",NA,7.44451722248529,44.0755304522758,"2539,59"
"11_3_1@b",NA,7.44518687461745,44.0752467377383,"2523,57"
"11_3_1@c",NA,7.44485325171638,44.0756969048368,"2545,26"
"11_3_1@d",NA,7.4441907986591,44.0756498020887,"2540,81"
"11_3_1@e",NA,7.44437653148458,44.075853948475,"2557,85"
"11_3_1@g",NA,7.44409908031846,44.0749327027521,"2504,88"
"11_3_1@h",NA,7.44463046423757,44.0754634716291,"2537,8"
"11_3_2",NA,7.44288162567703,44.076396448936,"2571,44"
"11_3_2@a",NA,7.44280731762918,44.0764292465571,"2571,98"
"11_3_2@b",NA,7.44353157444469,44.0768105712846,"2597,89"
"11_3_2@c",NA,7.44381554954984,44.0770473025392,"2615,82"
"11_3_2@f",NA,7.44365519478303,44.0767374612248,"2593,13"
"11_3_2@g",NA,7.44365816678174,44.0767902147271,"2597,22"
"11_3_2@h",NA,7.44352225491291,44.0767160674174,"2590,83"
"11_3_2@x",NA,7.44405228094727,44.0781670656483,"2710,98"
"11_3_2A",NA,7.44356589441757,44.0767396559521,"2593,43"
"11_3_2B",NA,7.44373781770334,44.0769616067083,"2612,57"
"11_3_2C",NA,7.44397338000025,44.0771717817033,"2621,05"
"11_3_3A",NA,7.44339680926538,44.0762161906846,"2568,34"
"11_3_3B",NA,7.44328384707993,44.0761506625103,"2563,06"
"11_3_4",NA,7.44298134069389,44.0759545320392,"2556,06"
"11_3_41",NA,7.44309495080459,44.0760731935819,"2561,17"
"11_3_42",NA,7.44316208358438,44.0760045901686,"2561,82"
"11_3_43",NA,7.44300505081303,44.0760141358793,"2558,72"
"11_3_51",NA,7.44260884308617,44.0760308342375,"2557,6"
"11_3_52",NA,7.44261205168547,44.0760927806841,"2557,65"
"11_3_53",NA,7.44250694350228,44.0761104445098,"2558,64"
"11_3_54",NA,7.44246345064985,44.0761244124673,"2558,5"
"11_3_5@a",NA,7.44249742736757,44.0761543005986,"2559,22"
"11_3_5@b",NA,7.44245544899738,44.0761558549132,"2558,8"
"11_3_5B",NA,7.44257984917546,44.0760985335802,"2557,91"
"11_3_6",NA,7.4424809682922,44.0755858842381,"2547,66"
"11_3_6@a",NA,7.44272776190243,44.0753709185815,"2542,96"
"11_3_7",NA,7.44211695027249,44.0748986977361,"2510"
"12_1_16@a",NA,7.43908273218855,44.0713259657684,"2317,13"
"12_1_16A","Roche aux poignards convergents",7.43966295433433,44.0712368816505,"2309,03"
"12_1_17@a","Roche des barres parallèles",7.43933289126038,44.0710352122561,"2316,78"
"12_1_17@b",NA,7.43960237760148,44.0709690472095,"2312,64"
"12_1_17A","Roche du triangle inachevé",7.43965453814219,44.0709937680621,"2310"
"12_1_18@a",NA,7.43994284678377,44.0707103243713,"2308,93"
"12_1_18@b",NA,7.43994284678377,44.0707103243713,"2308,93"
"12_1_18A",NA,7.43973343219067,44.0706024577789,"2312,9"
"12_1_19",NA,7.44040662922046,44.069995174695,"2302,04"
"12_1_20",NA,7.44056147592455,44.0701956634292,"2301,98"
"12_1_21@a",NA,7.44024370039675,44.0702820279713,"2307,93"
"12_1_21@b",NA,7.4403192341981,44.0702876663565,"2305,98"
"12_1_21A",NA,7.44036830124228,44.0702764526577,"2304,95"
"12_1_22@a",NA,7.44050630940481,44.0699907143125,"2300,13"
"12_1_22@b",NA,7.44028666866498,44.0700546513968,"2306,96"
"12_1_22A",NA,7.44028744194847,44.0700636349544,"2306,97"
"12_1_23",NA,7.44018690061061,44.0702034060368,"2307,86"
"12_1_23@a",NA,7.44018922042229,44.0702303567109,"2308,01"
"12_1_23@b",NA,7.43990736642294,44.0701527861922,"2310,56"
"12_1_23@c","Roche des cinq réticulés",7.43958399949305,44.0704648528683,"2323,73"
"12_1_23@d",NA,7.44012150721751,44.0701702593776,"2308,01"
"12_1_23@e",NA,7.43992369263313,44.0701971465032,"2309,01"
"12_1_23A",NA,7.44020013395245,44.0702118320757,"2307,04"
"12_2_1@a",NA,7.43703463848822,44.0760168130991,"2394,98"
"12_2_1@b",NA,7.43721633793781,44.0756569817321,"2394,01"
"12_2_2@a",NA,7.43702430488307,44.0763329095849,"2396,87"
"12_3_10@a",NA,7.42982399424717,44.0715864589983,"2604,18"
"12_3_12@a",NA,7.42982685526336,44.0719109823039,"2607,72"
"12_3_1@a",NA,7.43670947699498,44.0731094780748,"2458,02"
"12_3_1@b",NA,7.43620447693827,44.0736370713621,"2460,21"
"12_3_1A","Roche du poignard aux trois rivets",7.43773429990477,44.0707730448088,"2416,1"
"12_3_2@a",NA,7.43510657828498,44.0733795335456,"2490,11"
"12_3_2@b",NA,7.43489088236954,44.073344083787,"2496,22"
"12_3_2@c",NA,7.43491029576078,44.0734243791474,"2494,36"
"12_3_2A","Roche bombée",7.43793211739991,44.0707461614784,"2412,9"
"12_3_3@a","Roche des deux groupes de corniformes emboîtés deux par deux",7.43470551562529,44.0733704049181,"2499,27"
"12_3_3@b","Roche du gias du lac des Conques Inférieur",7.4377717741588,44.0706270786169,"2411,84"
"12_3_3@e",NA,7.43248695868934,44.0699705149973,"2526,08"
"12_3_3A",NA,7.43788855334856,44.0706759647064,"2411,69"
"12_3_4@a",NA,7.43462688855494,44.0733288284587,"2502,21"
"12_3_4@b",NA,7.43427257976663,44.0732815362911,"2505,24"
"12_3_5@a","Roche du corniforme sur un promontoire isolé",7.4321189479085,44.0725779599137,"2520,28"
"12_3_5@b",NA,7.43422197531483,44.0754571624923,"2559,03"
"12_3_5@c",NA,7.43422583749695,44.0755020804447,"2559,1"
"12_3_5@d",NA,7.43435106151435,44.0746307457509,"2526,04"
"12_3_5@e",NA,7.43317045421301,44.0745752833887,"2540,97"
"12_3_6@a",NA,7.43021279545352,44.0723266168077,"2581,12"
"12_3_6@b",NA,7.43002279925314,44.072299028608,"2586,6"
"12_3_6@c",NA,7.42976675470064,44.0720850094985,"2595,62"
"12_3_6@d","Roche des corniformes emboîtés",7.43001265392108,44.0723265358877,"2585,65"
"12_3_7@a",NA,7.43025557984303,44.0723878328663,"2580,38"
"12_3_8@a",NA,7.42952240083641,44.0718614498256,"2602,08"
"12_3_9@a",NA,7.42937530360301,44.0717507824697,"2606,99"
"12_4_10@a",NA,7.43138820176211,44.0761068118324,"2650,05"
"12_4_11@a",NA,7.4316271757502,44.0762674821061,"2646,07"
"12_4_1@a",NA,7.42931097342,44.0733318187132,"2650,01"
"12_4_1@b",NA,7.42828857508003,44.0722051110489,"2667,23"
"12_4_1@c",NA,7.42840754772186,44.0724252521121,"2666,1"
"12_4_1@d",NA,7.42900211231204,44.0729397943603,"2653,99"
"12_4_1@e",NA,7.42889085236751,44.0728094902421,"2653,05"
"12_4_2@a",NA,7.42979837602542,44.0734723823646,"2637,07"
"12_4_3@a",NA,7.42918359218783,44.0738876084985,"2658,93"
"12_4_3@b",NA,7.42905269482865,44.0739655969302,"2662,71"
"12_4_4@a","Roche des trois lignes de corniformes",7.42887029471978,44.0741721374408,"2670,86"
"12_4_5@a",NA,7.43055759837307,44.074592795155,"2639,03"
"12_4_5@b",NA,7.42929594122768,44.0746130569133,"2663,86"
"12_4_5@c",NA,7.42942926869516,44.0744177247498,"2660,84"
"12_4_5@d",NA,7.4297896413942,44.0746811952425,"2656,12"
"12_4_6@a",NA,7.43035491037178,44.0748543526454,"2647,18"
"12_4_7@a",NA,7.43053311441174,44.0750357746863,"2639,91"
"12_4_8@a",NA,7.43135147299465,44.0752427156541,"2630,89"
"12_4_8@b",NA,7.43226545252595,44.0756888681664,"2618,11"
"12_4_8@c",NA,7.43209110180009,44.0755523668729,"2620,25"
"12_4_9@a",NA,7.4311451458889,44.0751707678362,"2633,71"
"12_5_1@a","Roche de la grande déesse",7.42830714470539,44.0762083056012,"2761,93"
"12_5_1@b","Roche du poignard à manche massif",7.42889889013111,44.0763983249786,"2750"
"12_5_1@c",NA,7.42843561696033,44.0762476614602,"2760"
"12_5_2@a",NA,7.42848669912977,44.0756772429444,"2731,2"
"12_5_3@a","Roche de la hallebarde à deux manches opposés",7.42827663300561,44.0754160774945,"2735,24"
"12_5_4@a",NA,7.42825734469228,44.0751914867191,"2734,01"
"12_5_5@a",NA,7.4325609314676,44.0773800887461,"2679,05"
"12_5_5@b",NA,7.43239352473524,44.077324440344,"2680,89"
"12_5_6@a","Roche du corniforme bicéphale et des deux hallebardes",7.43206742066314,44.0770233738843,"2670,89"
"12_5_7@a","Roche du grand poignard isolé sur une face",7.42998160662558,44.0761876614135,"2696,2"
"12_5_8@a",NA,7.43007666708501,44.0761293084309,"2693,11"
"13_1_10@a",NA,7.45925844313245,44.0728416072569,"2377,79"
"13_1_11@a",NA,7.45844126996478,44.0727000794004,"2390,71"
"13_1_12@a",NA,7.45810413511751,44.0726348265969,"2396,62"
"13_1_13@a",NA,7.45813201155823,44.0726363720174,"2396,16"
"13_1_14@a",NA,7.45824736120349,44.0728208869338,"2394,42"
"13_1_15@a",NA,7.45828790734103,44.0727130071748,"2393,59"
"13_1_16@a",NA,7.45810906916396,44.0727071361637,"2396,7"
"13_1_17@a",NA,7.45813068318667,44.0726832658489,"2396,28"
"13_1_18@a",NA,7.45782615244678,44.0725174792993,"2405,31"
"13_1_19@a",NA,7.45777778482686,44.0724930190705,"2407,77"
"13_1_1@a",NA,7.46213509481026,44.0704159325186,"2315,91"
"13_1_20@a",NA,7.45782605385114,44.0723013599977,"2407,3"
"13_1_21@a",NA,7.45761376534336,44.0724083935822,"2415,22"
"13_1_22@a",NA,7.45759579420726,44.0725084562184,"2415,62"
"13_1_22@b",NA,7.45772554837718,44.0726627790523,"2406,56"
"13_1_22@c",NA,7.45777633773483,44.0727432332379,"2403,65"
"13_1_24@a",NA,7.45477906021065,44.0751433316409,"2480,19"
"13_1_25@a",NA,7.45464227447594,44.0752239220866,"2487,49"
"13_1_26@a",NA,7.45561441167708,44.0751347677743,"2466,82"
"13_1_26@b",NA,7.45552082434656,44.0753070945025,"2471,48"
"13_1_27@a",NA,7.45965000494685,44.0746899404762,"2409,42"
"13_1_28@a",NA,7.45682904323643,44.0752273228498,"2452,99"
"13_1_29@a",NA,7.45686591474155,44.0752471279591,"2452,79"
"13_1_2@a",NA,7.46220619313466,44.0703697347345,"2313,57"
"13_1_30@a",NA,7.45686742847379,44.0752258417846,"2452,08"
"13_1_31@a",NA,7.45691452018052,44.0752207705626,"2450,87"
"13_1_3@a",NA,7.46223218417826,44.070394221476,"2311,83"
"13_1_3@d",NA,7.4622353352818,44.0704865669462,"2310,13"
"13_1_4@a",NA,7.46204707480035,44.0702315336366,"2322,46"
"13_1_5@a",NA,7.46204715595351,44.0701886792201,"2323,47"
"13_1_6@a",NA,7.46201301669382,44.0701617193326,"2324,88"
"13_1_7@a",NA,7.46183075600381,44.0701617293299,"2331,15"
"13_1_8@a",NA,7.46468147977214,44.0734115250442,"2349,32"
"13_1_9@a",NA,7.459937472796,44.0728152520312,"2360"
"14_1_1@a",NA,7.43824009693949,44.0834762873509,"2427,49"
"14_1_1@b",NA,7.43825322766704,44.0834929339666,"2427,55"
"14_1_2@a",NA,7.43800896845115,44.0840153269658,"2419,58"
"14_1_2@b",NA,7.43801085337664,44.0840450765454,"2418,31"
"14_1_3@a",NA,7.43813483342058,44.0841224516866,"2414,61"
"14_1_4@a",NA,7.43801916725562,44.0845661443452,"2400"
"15_1_1@a",NA,7.48434103603532,44.097066993683,"1995,73"
"15_2_1@a",NA,7.48002133066559,44.0977976257006,"2102,22"
"15_2_2@a",NA,7.47906482351744,44.0976014114053,"2144,7"
"15_3_1@a",NA,7.473416843769,44.0955148419634,"2258,18"
"15_3_1@b",NA,7.47446973551603,44.095518798531,"2214,86"
"15_3_1@c",NA,7.47425154613814,44.0956354740154,"2224,07"
"15_3_1@d",NA,7.47405733714983,44.0955170785684,"2230"
"15_3_1@e",NA,7.47384165309789,44.0955567339773,"2240,18"
"15_3_1@g",NA,7.47375782904295,44.0955150239523,"2244,72"
"15_3_1@h",NA,7.47502784166899,44.0956567480897,"2195,2"
"15_3_1@r",NA,7.47455825170526,44.0956931375145,"2210,6"
"15_3_1@x",NA,7.4731540018229,44.095503204232,"2270,36"
"15_3_2@a",NA,7.47646782381404,44.0959709533091,"2151,09"
"15_3_2@b",NA,7.47639432476398,44.0959356822835,"2153,26"
"15_3_3@a",NA,7.47656595987674,44.0959726139354,"2148,99"
"15_3_3@b",NA,7.47659818345781,44.0959186438472,"2145,89"
"15_3_4@a",NA,7.47676943021701,44.0957387891052,"2134,76"
"15_3_5@a",NA,7.47698257448542,44.0956572112666,"2130"
"15_3_5@b",NA,7.47705716887248,44.0957008394423,"2130"
"15_4_1@a",NA,7.47158646892623,44.0938094487307,"2265,76"
"15_4_1@b",NA,7.47182828354631,44.0937417436335,"2256,54"
"15_4_1@c",NA,7.47194988603212,44.0936968420562,"2252,36"
"15_4_2@a",NA,7.47236507868926,44.0936307529237,"2237,26"
"15_4_2@b",NA,7.47251007202572,44.0936190198737,"2231,44"
"15_4_2@c",NA,7.47272858911543,44.0935940274662,"2224,57"
"16_1_10@a",NA,7.4707504135552,44.0856526872006,"2189,2"
"16_1_11@a",NA,7.4708393351746,44.0859140127146,"2190"
"16_1_11@b",NA,7.47085052839375,44.0859455224934,"2192,63"
"16_1_12@a",NA,7.47078364444899,44.085958074018,"2196,16"
"16_1_12@b",NA,7.47086800371293,44.0859697278967,"2192,96"
"16_1_13@a",NA,7.47090211624023,44.0859940920418,"2191,97"
"16_1_13@b",NA,7.47081646432888,44.0859835003011,"2195,48"
"16_1_13@c",NA,7.47081555885802,44.0860216340765,"2196,71"
"16_1_13@d",NA,7.47089438595063,44.0860335487556,"2194,28"
"16_1_13@e",NA,7.47080648449507,44.0860440876644,"2198,13"
"16_1_14@a",NA,7.47093307185708,44.0861078139146,"2193,43"
"16_1_14@b",NA,7.47086281951375,44.0861112249453,"2198,42"
"16_1_14@c",NA,7.47085033293286,44.0861297358055,"2199,43"
"16_1_15@a",NA,7.47102475768273,44.0859851783256,"2187,6"
"16_1_15@b",NA,7.47096776733096,44.0859223882777,"2186,23"
"16_1_15@c",NA,7.47110202848325,44.085979532851,"2185,61"
"16_1_15@d",NA,7.47109984352743,44.0860166792243,"2185,9"
"16_1_15@e",NA,7.47114791504874,44.0859953904776,"2184,74"
"16_1_15@g",NA,7.47116639932596,44.0859694896765,"2184,2"
"16_1_15@h",NA,7.47116103447121,44.0859602793064,"2183,61"
"16_1_16@a",NA,7.47099840025758,44.0862196665002,"2191,64"
"16_1_16@b",NA,7.47096987244537,44.0862420361002,"2193,33"
"16_1_16@c",NA,7.47093950920948,44.0862594863659,"2195,82"
"16_1_16@d",NA,7.47090568218789,44.0862540729739,"2197,44"
"16_1_16@e",NA,7.47089945227777,44.086231339737,"2198,08"
"16_1_17@a",NA,7.4708522851022,44.0862625974454,"2201,06"
"16_1_18@a",NA,7.47093281642914,44.0858837094667,"2187,8"
"16_1_19@a",NA,7.47094023872269,44.0858013967546,"2187,55"
"16_1_1@a",NA,7.47029318034498,44.0850984779137,"2170"
"16_1_20@a",NA,7.47101753792302,44.0857798149813,"2184,94"
"16_1_20@b",NA,7.47107938538096,44.0858033718262,"2183,58"
"16_1_20@c",NA,7.47107329780589,44.085857157486,"2184,48"
"16_1_21@a",NA,7.47106078989382,44.0856651595219,"2182,44"
"16_1_22@a",NA,7.47111147037777,44.0855175530554,"2182,88"
"16_1_23@a",NA,7.47123925766996,44.0855255075099,"2179,91"
"16_1_24@a",NA,7.47131986536146,44.0856123813463,"2178,77"
"16_1_25@a",NA,7.47136725926959,44.0857441309461,"2179,33"
"16_1_26@a",NA,7.47149270206489,44.0857037033023,"2176,1"
"16_1_26@b",NA,7.47150946933426,44.0857587376741,"2176,27"
"16_1_26@c",NA,7.47155464074789,44.0857003192956,"2175,12"
"16_1_26@d",NA,7.47154163753183,44.0857183075581,"2175,18"
"16_1_27@a",NA,7.47148392815785,44.0856277929371,"2175,2"
"16_1_27@b",NA,7.47159153959127,44.0856545217964,"2174,03"
"16_1_28@a",NA,7.47147968234457,44.0854511646546,"2173,29"
"16_1_29@a",NA,7.47169416325147,44.0854440200173,"2170"
"16_1_2@a",NA,7.47026268442099,44.0853692355331,"2178,25"
"16_1_30@a",NA,7.47206917306133,44.0856060513455,"2170"
"16_1_31@a",NA,7.47202445762661,44.0859300238304,"2170"
"16_1_32@a",NA,7.47125523806641,44.0861790894613,"2184,97"
"16_1_32@b",NA,7.47126579180277,44.0862140170379,"2184,02"
"16_1_33@a",NA,7.47196092759237,44.0861482717644,"2170"
"16_1_34@a",NA,7.47166429688728,44.0865275492282,"2170"
"19_4_1@b",NA,7.46538282073012,44.0856644814533,"2248,66"
"16_1_34@b",NA,7.47165158872193,44.0865310481448,"2170"
"16_1_34@c",NA,7.47161154562435,44.0865530165825,"2171,19"
"16_1_35@a",NA,7.47169279839246,44.0866273237424,"2170"
"16_1_36@a",NA,7.4718647658963,44.0867774001638,"2176,41"
"16_1_36@b",NA,7.47191122205618,44.086784220102,"2176,79"
"16_1_3@a",NA,7.47035151175479,44.0854812809829,"2181,46"
"16_1_3@b",NA,7.47015781994575,44.0854705670834,"2182,63"
"16_1_4@a",NA,7.47045545900555,44.0854565360732,"2178,44"
"16_1_5@a","Broken Surface",7.46999564507664,44.0854018460448,"2180,49"
"16_1_5@b",NA,7.46991650663456,44.0854299427802,"2181,79"
"16_1_5@c",NA,7.46989568318042,44.0854415891975,"2182,17"
"16_1_5@d",NA,7.46985012988047,44.0854125494357,"2180,99"
"16_1_5@e",NA,7.46989474939558,44.0854144508844,"2181,16"
"16_1_5@g","Roche les attelages",7.46994999544,44.0853775450478,"2179,64"
"16_1_6@a",NA,7.46994716303321,44.0854700481251,"2183,02"
"16_1_6@b",NA,7.46987131286789,44.0854776281834,"2183,65"
"16_1_7@a",NA,7.46969194531647,44.0854725689222,"2182,47"
"16_1_7@b",NA,7.46963791569542,44.0854741144439,"2182,02"
"16_1_7@c",NA,7.46961934044002,44.0854990180705,"2182,8"
"16_1_7@d",NA,7.46971311695054,44.0854915943944,"2183,43"
"16_1_8@a",NA,7.47014043638315,44.0854684946847,"2182,68"
"16_1_8@b",NA,7.47013190454148,44.0854969296503,"2183,72"
"16_1_9@a",NA,7.47079840801279,44.0853511248257,"2184,34"
"16_1_9@b",NA,7.4709319307549,44.0853378215288,"2182,88"
"16_2_10@a",NA,7.47316749238451,44.0859196872596,"2158,65"
"16_2_11@a",NA,7.47331877313972,44.0860864324338,"2161,53"
"16_2_12@a",NA,7.47724894646193,44.087892862938,"2009,88"
"16_2_12@b",NA,7.47722825205478,44.0879224959442,"2012,01"
"16_2_12@d",NA,7.47712807675663,44.0879525093062,"2017,85"
"19_4_1@c",NA,7.46588584590769,44.0857201772314,"2249,4"
"16_2_13@a",NA,7.47230606371269,44.0870616167626,"2171,76"
"16_2_14@a",NA,7.4723374946236,44.0872236857095,"2174,18"
"16_2_15@a",NA,7.47236172352092,44.0873327249688,"2173,84"
"16_2_16@a",NA,7.47247334776774,44.0871415289903,"2165,68"
"16_2_17@a",NA,7.47249475485903,44.0873247297434,"2167,56"
"16_2_18@a",NA,7.47261142572708,44.0872417558856,"2160,51"
"16_2_19@a",NA,7.47264572354313,44.0873038372672,"2161,28"
"16_2_1@a",NA,7.47243332161781,44.0861789563934,"2170"
"16_2_1@b",NA,7.4724485641507,44.0862120237665,"2170"
"16_2_20@a",NA,7.4725725919346,44.0870507690462,"2156,62"
"16_2_21@a",NA,7.47286530528936,44.0871178789311,"2150"
"16_2_22@a",NA,7.47293503118641,44.0870440051315,"2150"
"16_2_22@b",NA,7.47286719309135,44.0870334318879,"2150"
"16_2_23@a",NA,7.47326502462558,44.0872849581367,"2126,61"
"16_2_24@a",NA,7.47353642784771,44.0874856341407,"2116,8"
"16_2_25@a",NA,7.47337847961504,44.0875085786475,"2125,69"
"16_2_26@a",NA,7.47312204142744,44.0875516626079,"2138,89"
"16_2_27@a",NA,7.47294129064799,44.0877443980403,"2143,17"
"16_2_28@a",NA,7.47227319151525,44.088686796488,"2186,06"
"16_2_28@b",NA,7.47235788782772,44.0888368214827,"2188,21"
"16_2_28@c",NA,7.47223642632345,44.0886764790514,"2187,29"
"16_2_29@a",NA,7.47352916182168,44.0891202724629,"2141,32"
"16_2_2@a",NA,7.4724470311465,44.0862740733213,"2170"
"16_2_2@b",NA,7.47231609378082,44.0865419300152,"2170"
"16_2_30@a",NA,7.47295171344076,44.0889844192921,"2161,1"
"16_2_31@a",NA,7.47275063819625,44.0890059534856,"2171,93"
"16_2_32@a",NA,7.47218195417183,44.0890826977228,"2190"
"16_2_3@a",NA,7.472493751422,44.0861868664454,"2170"
"16_2_4@a",NA,7.47255773764671,44.0862010647046,"2170"
"16_2_5@a",NA,7.47264260624691,44.0862183668547,"2170"
"16_2_6@a",NA,7.47281853151647,44.0860222256736,"2170"
"16_2_7@a",NA,7.47303606847427,44.0861032099354,"2170"
"16_2_7@b",NA,7.47311310737619,44.086109905866,"2169,36"
"16_2_8@a",NA,7.4731124608658,44.0860238567963,"2166,02"
"16_2_9@a",NA,7.47304124411841,44.085949744213,"2166,15"
"17_1_10@a",NA,7.47047843772026,44.0865296975858,"2223,8"
"17_1_10@b",NA,7.47047071985584,44.0865495154083,"2223,07"
